gender,accuracy,precision,recall,f1,tpr,fpr_value,fnr_value,precision_value,demographic_parity
Female,0.6054131054131054,0.6053478305914634,0.6086640967066438,0.6006400262347315,[0.75       0.41666667 0.50833333 0.7        0.74757282 0.52941176],[0.05841924 0.05498282 0.0790378  0.10309278 0.09682805 0.0806175 ],[0.25       0.58333333 0.49166667 0.3        0.25242718 0.47058824],[0.72580645 0.6097561  0.57009346 0.58333333 0.57037037 0.57272727],"{'ANG': 0.17663817663817663, 'DIS': 0.1168091168091168, 'FEA': 0.15242165242165243, 'HAP': 0.20512820512820512, 'NEU': 0.19230769230769232, 'SAD': 0.15669515669515668}"
Male,0.513375796178344,0.51874399598157,0.5166558511788882,0.5111797099572096,[0.65671642 0.35074627 0.34328358 0.6119403  0.65217391 0.48507463],[0.03840246 0.0890937  0.10138249 0.13824885 0.12835821 0.0875576 ],[0.34328358 0.64925373 0.65671642 0.3880597  0.34782609 0.51492537],[0.77876106 0.44761905 0.41071429 0.47674419 0.46583851 0.53278689],"{'ANG': 0.14394904458598726, 'DIS': 0.1337579617834395, 'FEA': 0.14267515923566879, 'HAP': 0.21910828025477708, 'NEU': 0.2050955414012739, 'SAD': 0.1554140127388535}"
