gender,accuracy,precision,recall,f1,tpr,fpr_value,fnr_value,precision_value,demographic_parity
Female,0.6524216524216524,0.6543746724817416,0.6515407295604326,0.6519655099626708,[0.81666667 0.675      0.46666667 0.78333333 0.62135922 0.54621849],[0.06013746 0.07044674 0.09965636 0.02061856 0.06343907 0.10291595],[0.18333333 0.325      0.53333333 0.21666667 0.37864078 0.45378151],[0.73684211 0.66393443 0.49122807 0.88679245 0.62745098 0.52      ],"{'ANG': 0.18945868945868946, 'DIS': 0.1737891737891738, 'FEA': 0.1623931623931624, 'HAP': 0.150997150997151, 'NEU': 0.1452991452991453, 'SAD': 0.17806267806267806}"
Male,0.6445859872611465,0.6428801334634046,0.6449707981829981,0.6400645269037245,[0.79850746 0.52238806 0.47761194 0.79850746 0.66086957 0.6119403 ],[0.07373272 0.04608295 0.07987711 0.05376344 0.08208955 0.0906298 ],[0.20149254 0.47761194 0.52238806 0.20149254 0.33913043 0.3880597 ],[0.69032258 0.7        0.55172414 0.75352113 0.58015267 0.58156028],"{'ANG': 0.19745222929936307, 'DIS': 0.12738853503184713, 'FEA': 0.14777070063694267, 'HAP': 0.18089171974522292, 'NEU': 0.16687898089171974, 'SAD': 0.17961783439490445}"
