gender,accuracy,precision,recall,f1,tpr,fpr_value,fnr_value,precision_value,demographic_parity
Female,0.717948717948718,0.7194586317932034,0.7174385611849918,0.7170002745456597,[0.79166667 0.63333333 0.61666667 0.89166667 0.69902913 0.67226891],[0.04639175 0.04982818 0.06701031 0.04123711 0.04006678 0.09433962],[0.20833333 0.36666667 0.38333333 0.10833333 0.30097087 0.32773109],[0.77868852 0.72380952 0.65486726 0.81679389 0.75       0.59259259],"{'ANG': 0.1737891737891738, 'DIS': 0.14957264957264957, 'FEA': 0.16096866096866097, 'HAP': 0.1866096866096866, 'NEU': 0.13675213675213677, 'SAD': 0.19230769230769232}"
Male,0.6267515923566879,0.626726347035176,0.6273523685918235,0.6245178596231079,[0.76119403 0.50746269 0.47761194 0.79850746 0.65217391 0.56716418],[0.05990783 0.06758833 0.07219662 0.04301075 0.08656716 0.11827957],[0.23880597 0.49253731 0.52238806 0.20149254 0.34782609 0.43283582],[0.72340426 0.60714286 0.57657658 0.79259259 0.56390977 0.49673203],"{'ANG': 0.17961783439490445, 'DIS': 0.14267515923566879, 'FEA': 0.14140127388535031, 'HAP': 0.17197452229299362, 'NEU': 0.16942675159235668, 'SAD': 0.19490445859872613}"
