gender,accuracy,precision,recall,f1,tpr,fpr_value,fnr_value,precision_value,demographic_parity
Female,0.6324786324786325,0.6310094612144354,0.6326906166997543,0.6313159395237511,[0.59166667 0.66666667 0.5        0.90833333 0.65048544 0.4789916 ],[0.07560137 0.05154639 0.10824742 0.03608247 0.06510851 0.10463122],[0.40833333 0.33333333 0.5        0.09166667 0.34951456 0.5210084 ],[0.6173913  0.72727273 0.48780488 0.83846154 0.63207547 0.48305085],"{'ANG': 0.16381766381766383, 'DIS': 0.15669515669515668, 'FEA': 0.1752136752136752, 'HAP': 0.18518518518518517, 'NEU': 0.150997150997151, 'SAD': 0.16809116809116809}"
Male,0.5515923566878981,0.5571475572905779,0.5527363184079602,0.5525204467329704,[0.48507463 0.64925373 0.46268657 0.74626866 0.6        0.37313433],[0.05990783 0.07834101 0.14132104 0.04608295 0.09552239 0.11674347],[0.51492537 0.35074627 0.53731343 0.25373134 0.4        0.62686567],[0.625      0.63043478 0.4025974  0.76923077 0.51879699 0.3968254 ],"{'ANG': 0.13248407643312102, 'DIS': 0.17579617834394903, 'FEA': 0.1961783439490446, 'HAP': 0.16560509554140126, 'NEU': 0.16942675159235668, 'SAD': 0.16050955414012738}"
