gender,accuracy,precision,recall,f1,tpr,fpr_value,fnr_value,precision_value,demographic_parity
Female,0.6595441595441596,0.6639504722117882,0.6594021103587066,0.6600852293829623,[0.73333333 0.61666667 0.55833333 0.84166667 0.66019417 0.54621849],[0.03264605 0.06357388 0.12027491 0.04295533 0.07679466 0.07204117],[0.26666667 0.38333333 0.44166667 0.15833333 0.33980583 0.45378151],[0.82242991 0.66666667 0.48905109 0.8015873  0.59649123 0.60747664],"{'ANG': 0.15242165242165243, 'DIS': 0.1581196581196581, 'FEA': 0.19515669515669515, 'HAP': 0.1794871794871795, 'NEU': 0.1623931623931624, 'SAD': 0.15242165242165243}"
Male,0.6496815286624203,0.6425005173567486,0.6485074626865671,0.6440267885506971,[0.8358209  0.59701493 0.44776119 0.85820896 0.6        0.55223881],[0.05376344 0.05990783 0.0890937  0.05529954 0.06567164 0.09677419],[0.1641791  0.40298507 0.55223881 0.14179104 0.4        0.44776119],[0.76190476 0.67226891 0.50847458 0.7615894  0.61061947 0.54014599],"{'ANG': 0.18726114649681527, 'DIS': 0.15159235668789808, 'FEA': 0.1503184713375796, 'HAP': 0.19235668789808918, 'NEU': 0.14394904458598726, 'SAD': 0.17452229299363056}"
